"","workerid","WCO","animacy","condition","determiner","item","response","slide_number","trial_type","subject_information.assess","subject_information.gender","subject_information.age","subject_information.language","time_in_minutes","unique_worker"
"5290",556,"","","","","",0.79,NA,"one_slider_practice","Confused","Female","21","English ",7.2762,"E 556"
"5291",556,"f","l","filler","i","filler4",0.43,6,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5292",556,"f","l","filler","i","filler3",0.5,7,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5293",556,"Y","A","YDA","D","scientist",0.29,8,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5294",556,"Y","I","YQI","Q","bartender",0.29,9,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5295",556,"Y","A","YQA","Q","professor",0.68,10,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5296",556,"N","I","NDI","D","doctor",0.66,11,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5297",556,"Y","I","YQI","Q","queen",0.41,12,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5298",556,"Y","I","YDI","D","choreographer",0.64,13,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5299",556,"Y","A","YQA","Q","travelagent",0.75,14,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5300",556,"N","I","NQI","Q","groom",0.72,15,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5301",556,"N","A","NQA","Q","fan",0.21,16,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5302",556,"f","l","filler","i","filler5",0.14,17,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5303",556,"Y","A","YDA","D","supervisor",0.7,18,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5304",556,"f","l","filler","i","filler1",0.76,19,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5305",556,"Y","A","YDA","D","chef",0.59,20,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5306",556,"Y","I","YDI","D","conductor",0.61,21,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5307",556,"N","I","NQI","Q","nutritionist",0.33,22,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5308",556,"N","A","NDA","D","playwright",0.7,23,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5309",556,"N","I","NDI","D","CEO",0.81,24,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5310",556,"f","l","filler","i","filler2",0.62,25,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5311",556,"N","I","NDI","D","troopleader",0.77,26,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5312",556,"f","l","filler","i","filler6",0.19,27,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5313",556,"N","A","NQA","Q","artist",0.65,28,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5314",556,"Y","I","YQI","Q","dentist",0.58,29,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5315",556,"N","A","NDA","D","coach",0.71,30,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5316",556,"N","A","NQA","Q","stylist",0.76,31,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5317",556,"Y","A","YQA","Q","pianist",0.77,32,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5318",556,"N","I","NQI","Q","pilot",0.71,33,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5319",556,"Y","I","YDI","D","patient",0.75,34,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5320",556,"N","A","NDA","D","priest",0.73,35,"one_slider","Confused","Female","21","English ",7.2762,"E 556"
"5321",205,"","","","","",0.97,NA,"one_slider_practice","Yes","Female","21","Korean",6.2011,"E 205"
"5322",205,"","","","","",0.77,NA,"one_slider_practice","Yes","Female","21","Korean",6.2011,"E 205"
"5323",205,"f","l","filler","i","filler5",0.63,6,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5324",205,"f","l","filler","i","filler3",0.84,7,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5325",205,"Y","A","YQA","Q","conductor",0.76,8,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5326",205,"N","I","NDI","D","doctor",0.71,9,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5327",205,"Y","A","YDA","D","dentist",0.68,10,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5328",205,"Y","I","YQI","Q","artist",0.5,11,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5329",205,"f","l","filler","i","filler4",0.69,12,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5330",205,"N","I","NQI","Q","scientist",0.66,13,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5331",205,"Y","I","YQI","Q","playwright",0.56,14,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5332",205,"Y","I","YDI","D","priest",0.7,15,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5333",205,"N","A","NDA","D","chef",0.83,16,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5334",205,"Y","A","YDA","D","pilot",0.69,17,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5335",205,"Y","A","YDA","D","choreographer",0.46,18,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5336",205,"f","l","filler","i","filler6",0.63,19,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5337",205,"Y","A","YQA","Q","nutritionist",0.53,20,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5338",205,"Y","I","YQI","Q","groom",0.54,21,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5339",205,"f","l","filler","i","filler1",0.72,22,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5340",205,"N","I","NDI","D","fan",0.69,23,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5341",205,"N","I","NDI","D","troopleader",0.77,24,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5342",205,"Y","I","YDI","D","CEO",0.76,25,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5343",205,"f","l","filler","i","filler2",0.77,26,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5344",205,"Y","I","YDI","D","professor",0.79,27,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5345",205,"N","A","NQA","Q","pianist",0.67,28,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5346",205,"N","A","NQA","Q","bartender",0.47,29,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5347",205,"Y","A","YQA","Q","travelagent",0.59,30,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5348",205,"N","I","NQI","Q","patient",0.53,31,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5349",205,"N","A","NDA","D","coach",0.67,32,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5350",205,"N","A","NQA","Q","queen",0.66,33,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5351",205,"N","I","NQI","Q","supervisor",0.77,34,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5352",205,"N","A","NDA","D","stylist",0.64,35,"one_slider","Yes","Female","21","Korean",6.2011,"E 205"
"5353",261,"","","","","",0.96,NA,"one_slider_practice","Yes","Female","20","English",119.227416666667,"E 261"
"5354",261,"","","","","",0.47,NA,"one_slider_practice","Yes","Female","20","English",119.227416666667,"E 261"
"5355",261,"Y","I","YQI","Q","bartender",0.17,6,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5356",261,"Y","I","YDI","D","queen",0.99,7,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5357",261,"Y","I","YDI","D","priest",0.77,8,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5358",261,"N","I","NQI","Q","professor",0.74,9,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5359",261,"f","l","filler","i","filler5",0.24,10,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5360",261,"f","l","filler","i","filler6",0.08,11,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5361",261,"Y","A","YDA","D","playwright",0.47,12,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5362",261,"Y","A","YDA","D","fan",0.5,13,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5363",261,"f","l","filler","i","filler1",0.85,14,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5364",261,"N","A","NQA","Q","chef",0.9,15,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5365",261,"f","l","filler","i","filler3",0.72,16,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5366",261,"N","A","NQA","Q","troopleader",0.62,17,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5367",261,"N","A","NQA","Q","artist",0.91,18,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5368",261,"Y","I","YDI","D","stylist",0.32,19,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5369",261,"N","A","NDA","D","pilot",0.66,20,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5370",261,"N","I","NQI","Q","travelagent",0.62,21,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5371",261,"f","l","filler","i","filler2",0.98,22,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5372",261,"N","I","NDI","D","doctor",0.95,23,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5373",261,"N","A","NDA","D","choreographer",0.96,24,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5374",261,"Y","A","YQA","Q","scientist",0.18,25,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5375",261,"Y","A","YQA","Q","pianist",0.23,26,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5376",261,"Y","I","YQI","Q","coach",0.75,27,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5377",261,"N","I","NQI","Q","supervisor",0.93,28,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5378",261,"N","A","NDA","D","nutritionist",0.96,29,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5379",261,"Y","I","YQI","Q","patient",0.98,30,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5380",261,"Y","A","YQA","Q","conductor",0.37,31,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5381",261,"N","I","NDI","D","groom",0.95,32,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5382",261,"Y","A","YDA","D","CEO",0.1,33,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5383",261,"N","I","NDI","D","dentist",0.97,34,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5384",261,"f","l","filler","i","filler4",0.22,35,"one_slider","Yes","Female","20","English",119.227416666667,"E 261"
"5385",199,"","","","","",0.12,NA,"one_slider_practice","Yes","Female","19","English",6.53305,"E 199"
"5386",199,"","","","","",0.76,NA,"one_slider_practice","Yes","Female","19","English",6.53305,"E 199"
"5387",199,"N","I","NQI","Q","choreographer",0.69,6,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5388",199,"N","I","NDI","D","dentist",0.23,7,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5389",199,"N","A","NQA","Q","fan",0.28,8,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5390",199,"N","I","NQI","Q","coach",0.61,9,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5391",199,"Y","A","YDA","D","supervisor",0.16,10,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5392",199,"Y","I","YDI","D","professor",0.19,11,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5393",199,"Y","I","YDI","D","travelagent",0.29,12,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5394",199,"f","l","filler","i","filler1",0.6,13,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5395",199,"f","l","filler","i","filler2",0.5,14,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5396",199,"Y","A","YQA","Q","pianist",0.36,15,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5397",199,"N","I","NQI","Q","conductor",0.69,16,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5398",199,"f","l","filler","i","filler4",0.58,17,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5399",199,"Y","I","YQI","Q","CEO",0.34,18,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5400",199,"Y","I","YDI","D","stylist",0.27,19,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5401",199,"N","A","NQA","Q","patient",0.59,20,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5402",199,"f","l","filler","i","filler6",0.48,21,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5403",199,"Y","I","YQI","Q","nutritionist",0.51,22,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5404",199,"N","A","NDA","D","troopleader",0.43,23,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5405",199,"N","A","NDA","D","pilot",0.66,24,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5406",199,"Y","A","YDA","D","playwright",0.24,25,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5407",199,"N","I","NDI","D","scientist",0.63,26,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5408",199,"Y","A","YQA","Q","doctor",0.13,27,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5409",199,"N","I","NDI","D","bartender",0.65,28,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5410",199,"f","l","filler","i","filler5",0.33,29,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5411",199,"f","l","filler","i","filler3",0.69,30,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5412",199,"Y","I","YQI","Q","chef",0.22,31,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5413",199,"Y","A","YQA","Q","priest",0.59,32,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5414",199,"N","A","NDA","D","groom",0.47,33,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5415",199,"N","A","NQA","Q","queen",0.63,34,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5416",199,"Y","A","YDA","D","artist",0.2,35,"one_slider","Yes","Female","19","English",6.53305,"E 199"
"5417",198,"","","","","",1,NA,"one_slider_practice","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5418",198,"","","","","",0.82,NA,"one_slider_practice","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5419",198,"Y","I","YDI","D","fan",0.33,6,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5420",198,"Y","A","YQA","Q","professor",0,7,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5421",198,"Y","I","YQI","Q","nutritionist",0.35,8,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5422",198,"Y","I","YDI","D","bartender",0.34,9,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5423",198,"N","A","NDA","D","CEO",0.98,10,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5424",198,"f","l","filler","i","filler5",0.22,11,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5425",198,"Y","A","YDA","D","supervisor",0.41,12,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5426",198,"f","l","filler","i","filler3",0.99,13,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5427",198,"f","l","filler","i","filler4",0.97,14,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5428",198,"N","A","NQA","Q","patient",1,15,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5429",198,"Y","I","YDI","D","chef",0.6,16,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5430",198,"N","I","NDI","D","pilot",0.99,17,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5431",198,"Y","I","YQI","Q","troopleader",0.65,18,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5432",198,"Y","I","YQI","Q","scientist",0.75,19,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5433",198,"Y","A","YQA","Q","stylist",0.6,20,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5434",198,"Y","A","YQA","Q","groom",0.61,21,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5435",198,"N","A","NQA","Q","priest",0.99,22,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5436",198,"N","I","NQI","Q","doctor",1,23,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5437",198,"N","I","NQI","Q","dentist",0.5,24,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5438",198,"f","l","filler","i","filler2",1,25,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5439",198,"N","A","NQA","Q","conductor",0.86,26,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5440",198,"N","I","NDI","D","artist",0.42,27,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5441",198,"N","I","NQI","Q","travelagent",0.98,28,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5442",198,"f","l","filler","i","filler1",1,29,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5443",198,"f","l","filler","i","filler6",0.11,30,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5444",198,"Y","A","YDA","D","coach",0.16,31,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5445",198,"N","I","NDI","D","playwright",0.98,32,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5446",198,"Y","A","YDA","D","pianist",0.39,33,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5447",198,"N","A","NDA","D","queen",0.99,34,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5448",198,"N","A","NDA","D","choreographer",0.97,35,"one_slider","Yes","Female","22","Cantonese",9.28226666666667,"E 198"
"5449",209,"","","","","",0.8,NA,"one_slider_practice","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5450",209,"","","","","",0.35,NA,"one_slider_practice","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5451",209,"Y","A","YDA","D","coach",0.41,6,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5452",209,"f","l","filler","i","filler3",0.56,7,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5453",209,"N","I","NDI","D","artist",0.76,8,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5454",209,"Y","A","YQA","Q","conductor",0.71,9,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5455",209,"N","I","NQI","Q","groom",0.85,10,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5456",209,"N","I","NQI","Q","troopleader",0.96,11,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5457",209,"f","l","filler","i","filler1",0.89,12,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5458",209,"N","A","NDA","D","doctor",0.87,13,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5459",209,"Y","A","YQA","Q","nutritionist",0.28,14,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5460",209,"N","I","NDI","D","pilot",0.6,15,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5461",209,"N","A","NQA","Q","queen",0.87,16,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5462",209,"f","l","filler","i","filler4",0.43,17,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5463",209,"f","l","filler","i","filler6",0,18,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5464",209,"f","l","filler","i","filler2",0.61,19,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5465",209,"N","I","NDI","D","stylist",0.94,20,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5466",209,"Y","A","YDA","D","scientist",0.69,21,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5467",209,"Y","A","YDA","D","travelagent",0.77,22,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5468",209,"N","A","NDA","D","priest",0.98,23,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5469",209,"Y","A","YQA","Q","professor",0.63,24,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5470",209,"N","A","NQA","Q","pianist",0.49,25,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5471",209,"f","l","filler","i","filler5",0.14,26,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5472",209,"Y","I","YDI","D","playwright",0.19,27,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5473",209,"Y","I","YDI","D","dentist",0.26,28,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5474",209,"Y","I","YQI","Q","bartender",0.96,29,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5475",209,"N","A","NDA","D","fan",0.49,30,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5476",209,"N","A","NQA","Q","CEO",0.67,31,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5477",209,"Y","I","YQI","Q","patient",0.65,32,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5478",209,"Y","I","YDI","D","choreographer",0.32,33,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5479",209,"Y","I","YQI","Q","chef",0.89,34,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5480",209,"N","I","NQI","Q","supervisor",0.66,35,"one_slider","Yes","Female","20","Spanish",11.9858666666667,"E 209"
"5481",192,"","","","","",0.66,NA,"one_slider_practice","Yes","Female","21","English",9.7129,"E 192"
"5482",192,"","","","","",0.7,NA,"one_slider_practice","Yes","Female","21","English",9.7129,"E 192"
"5483",192,"N","A","NQA","Q","patient",0.89,6,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5484",192,"Y","I","YQI","Q","artist",0.64,7,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5485",192,"Y","I","YQI","Q","professor",0.32,8,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5486",192,"N","I","NQI","Q","choreographer",0.61,9,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5487",192,"N","A","NQA","Q","pilot",0.67,10,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5488",192,"f","l","filler","i","filler1",0.43,11,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5489",192,"N","A","NQA","Q","chef",0.39,12,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5490",192,"N","I","NDI","D","priest",0.85,13,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5491",192,"N","I","NDI","D","dentist",0.69,14,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5492",192,"f","l","filler","i","filler6",0,15,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5493",192,"Y","A","YQA","Q","fan",0.31,16,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5494",192,"Y","I","YQI","Q","groom",0.24,17,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5495",192,"f","l","filler","i","filler3",0.85,18,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5496",192,"f","l","filler","i","filler4",0.53,19,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5497",192,"N","I","NQI","Q","nutritionist",0.89,20,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5498",192,"N","A","NDA","D","conductor",0.65,21,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5499",192,"Y","I","YDI","D","queen",0.43,22,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5500",192,"Y","A","YDA","D","scientist",0.73,23,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5501",192,"f","l","filler","i","filler5",0,24,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5502",192,"N","A","NDA","D","doctor",0.31,25,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5503",192,"Y","I","YDI","D","stylist",0.83,26,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5504",192,"N","I","NDI","D","coach",0.89,27,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5505",192,"Y","A","YDA","D","supervisor",0.72,28,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5506",192,"Y","A","YDA","D","playwright",0.43,29,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5507",192,"N","A","NDA","D","travelagent",0.82,30,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5508",192,"N","I","NQI","Q","bartender",0.66,31,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5509",192,"Y","A","YQA","Q","troopleader",0.51,32,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5510",192,"Y","A","YQA","Q","pianist",0.7,33,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5511",192,"f","l","filler","i","filler2",0.91,34,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5512",192,"Y","I","YDI","D","CEO",0.92,35,"one_slider","Yes","Female","21","English",9.7129,"E 192"
"5513",197,"","","","","",0.78,NA,"one_slider_practice","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5514",197,"","","","","",1,NA,"one_slider_practice","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5515",197,"N","I","NQI","Q","doctor",0.5,6,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5516",197,"Y","A","YQA","Q","supervisor",0.27,7,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5517",197,"Y","I","YDI","D","travelagent",0.52,8,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5518",197,"Y","I","YQI","Q","playwright",0.4,9,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5519",197,"N","A","NDA","D","groom",1,10,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5520",197,"N","A","NQA","Q","coach",1,11,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5521",197,"f","l","filler","i","filler2",0.98,12,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5522",197,"f","l","filler","i","filler4",0,13,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5523",197,"f","l","filler","i","filler6",0.39,14,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5524",197,"Y","A","YQA","Q","pianist",0.54,15,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5525",197,"Y","I","YQI","Q","CEO",0.74,16,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5526",197,"Y","I","YDI","D","fan",0.95,17,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5527",197,"N","I","NQI","Q","stylist",0.8,18,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5528",197,"Y","A","YDA","D","artist",0.3,19,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
"5529",197,"Y","A","YDA","D","patient",0.58,20,"one_slider","Yes","Female","20","English/Spanish",8.8259,"E 197"
